username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,emotion,emotion_prob,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
VP,2023-04-05 00:56:55+00:00,7,Abortion/rights/guns,0.6102978,positive,0.8105302453041077,optimism,0.6157403588294983,5.0,Border/community/family,0.3539431,"Last week, Governor Lujan Grisham signed the New Mexico Voting Rights Act into law, advancing the fundamental rights of New Mexicans. States across the country must continue to take steps to strengthen our democracy.",week governor lujan grisham signed mexico voting right act law advancing fundamental right mexican state country continue step strengthen democracy,"[('democracy', [7, 5]), ('state', [7, 5]), ('week', [5, 7]), ('law', [7, 5]), ('country', [5, 7]), ('right', [7, 5]), ('act', [7, 5]), ('mexican', [5]), ('step', [7, 5]), ('continue', [7, 5]), ('governor', [7, 5]), ('voting', [7]), ('grisham', [5]), ('lujan', [5]), ('mexico', [5, 7]), ('signed', [7, 5]), ('fundamental', [7]), ('strengthen', [7, 5]), ('advancing', [7, 5])]","[('democracy', ['Abortion/rights/guns', 'Border/community/family']), ('state', ['Abortion/rights/guns', 'Border/community/family']), ('week', ['Border/community/family', 'Abortion/rights/guns']), ('law', ['Abortion/rights/guns', 'Border/community/family']), ('country', ['Border/community/family', 'Abortion/rights/guns']), ('right', ['Abortion/rights/guns', 'Border/community/family']), ('act', ['Abortion/rights/guns', 'Border/community/family']), ('mexican', ['Border/community/family']), ('step', ['Abortion/rights/guns', 'Border/community/family']), ('continue', ['Abortion/rights/guns', 'Border/community/family']), ('governor', ['Abortion/rights/guns', 'Border/community/family']), ('voting', ['Abortion/rights/guns']), ('grisham', ['Border/community/family']), ('lujan', ['Border/community/family']), ('mexico', ['Border/community/family', 'Abortion/rights/guns']), ('signed', ['Abortion/rights/guns', 'Border/community/family']), ('fundamental', ['Abortion/rights/guns']), ('strengthen', ['Abortion/rights/guns', 'Border/community/family']), ('advancing', ['Abortion/rights/guns', 'Border/community/family'])]"
Redistrict,2023-04-05 03:39:43+00:00,7,Abortion/rights/guns,0.4615311,positive,0.6949145793914795,joy,0.708746612071991,6.0,Election/debate,0.3774743,"I've seen enough: Janet Protasiewicz defeats Daniel Kelly for Wisconsin Supreme Court. The result flips ideological control of the court from conservative to liberal, a huge victory for the pro-choice side.",seen janet protasiewicz defeat daniel kelly wisconsin supreme court result flip ideological control court conservative liberal huge victory pro choice,"[('seen', [6, 2]), ('pro', [7, 2]), ('control', [7, 6]), ('liberal', [2, 7]), ('court', [7, 6]), ('wisconsin', [7, 6]), ('choice', [7, 6]), ('conservative', [6, 7]), ('victory', [6, 7]), ('kelly', [6]), ('defeat', [6, 7]), ('result', [6, 2]), ('flip', [6]), ('supreme', [7]), ('huge', [6]), ('daniel', [7, 2]), ('janet', [7]), ('protasiewicz', [7]), ('ideological', [2])]","[('seen', ['Election/debate', 'War']), ('pro', ['Abortion/rights/guns', 'War']), ('control', ['Abortion/rights/guns', 'Election/debate']), ('liberal', ['War', 'Abortion/rights/guns']), ('court', ['Abortion/rights/guns', 'Election/debate']), ('wisconsin', ['Abortion/rights/guns', 'Election/debate']), ('choice', ['Abortion/rights/guns', 'Election/debate']), ('conservative', ['Election/debate', 'Abortion/rights/guns']), ('victory', ['Election/debate', 'Abortion/rights/guns']), ('kelly', ['Election/debate']), ('defeat', ['Election/debate', 'Abortion/rights/guns']), ('result', ['Election/debate', 'War']), ('flip', ['Election/debate']), ('supreme', ['Abortion/rights/guns']), ('huge', ['Election/debate']), ('daniel', ['Abortion/rights/guns', 'War']), ('janet', ['Abortion/rights/guns']), ('protasiewicz', ['Abortion/rights/guns']), ('ideological', ['War'])]"
Redistrict,2023-04-05 04:09:12+00:00,7,Abortion/rights/guns,0.5008899,neutral,0.8265852928161621,anticipation,0.7351664304733276,6.0,Election/debate,0.30752054,FWIW I'm inclined to revise Protasiewicz's margin upwards slightly...perhaps 6-8 pt range.,fwiw inclined revise protasiewicz  margin upwards slightly  range,"[('range', [6]), ('margin', [6]), ('upwards', [7]), ('slightly', [6, 7]), ('protasiewicz', [7]), ('fwiw', [7]), ('revise', [5]), ('inclined', [7])]","[('range', ['Election/debate']), ('margin', ['Election/debate']), ('upwards', ['Abortion/rights/guns']), ('slightly', ['Election/debate', 'Abortion/rights/guns']), ('protasiewicz', ['Abortion/rights/guns']), ('fwiw', ['Abortion/rights/guns']), ('revise', ['Border/community/family']), ('inclined', ['Abortion/rights/guns'])]"
Redistrict,2023-04-05 04:26:55+00:00,7,Abortion/rights/guns,0.59111375,neutral,0.8675546646118164,anticipation,0.6911035180091858,6.0,Election/debate,0.16135572,"FWIW, inclined to revise Protasiewicz's margin upwards again to 7-10 pts.",fwiw inclined revise protasiewicz  margin upwards ,"[('margin', [6]), ('upwards', [7]), ('protasiewicz', [7]), ('fwiw', [7]), ('revise', [5]), ('inclined', [7])]","[('margin', ['Election/debate']), ('upwards', ['Abortion/rights/guns']), ('protasiewicz', ['Abortion/rights/guns']), ('fwiw', ['Abortion/rights/guns']), ('revise', ['Border/community/family']), ('inclined', ['Abortion/rights/guns'])]"
TulsiGabbard,2023-04-05 13:35:06+00:00,7,Abortion/rights/guns,0.5256099,negative,0.8785056471824646,anger,0.7157505750656128,4.0,Republicans vs democrats,0.43482125,"The Democrat Establishment is so blinded by their hate of Trump and their love for power that they don’t care that their weaponizing of law enforcement to go after Trump is completely undermining the foundation of our country, which is the rule of law. https://t.co/IsV1yNzbKa",democrat establishment blinded hate trump love power care weaponizing law enforcement trump completely undermining foundation country rule law,"[('hate', [7, 4]), ('law', [7, 4]), ('trump', [4, 7]), ('completely', [4]), ('power', [4, 7]), ('country', [7, 4]), ('love', [7, 4]), ('care', [7, 4]), ('democrat', [4, 7]), ('rule', [7, 4]), ('enforcement', [4]), ('foundation', [7]), ('weaponizing', [7]), ('undermining', [7]), ('establishment', [4]), ('blinded', [7])]","[('hate', ['Abortion/rights/guns', 'Republicans vs democrats']), ('law', ['Abortion/rights/guns', 'Republicans vs democrats']), ('trump', ['Republicans vs democrats', 'Abortion/rights/guns']), ('completely', ['Republicans vs democrats']), ('power', ['Republicans vs democrats', 'Abortion/rights/guns']), ('country', ['Abortion/rights/guns', 'Republicans vs democrats']), ('love', ['Abortion/rights/guns', 'Republicans vs democrats']), ('care', ['Abortion/rights/guns', 'Republicans vs democrats']), ('democrat', ['Republicans vs democrats', 'Abortion/rights/guns']), ('rule', ['Abortion/rights/guns', 'Republicans vs democrats']), ('enforcement', ['Republicans vs democrats']), ('foundation', ['Abortion/rights/guns']), ('weaponizing', ['Abortion/rights/guns']), ('undermining', ['Abortion/rights/guns']), ('establishment', ['Republicans vs democrats']), ('blinded', ['Abortion/rights/guns'])]"
GovWhitmer,2023-04-05 16:22:02+00:00,7,Abortion/rights/guns,0.96346927,positive,0.9598914980888368,optimism,0.8652450442314148,,,,"It’s the start of an important day, Michigan! I heard Michiganders speak with a clear voice to protect reproductive freedom in our state. Today, I’m taking action to protect it by signing a repeal of our state’s dangerous 1931 abortion ban. https://t.co/Fkr8k12xjk",start important day michigan heard michigander speak clear voice protect reproductive freedom state today taking action protect signing repeal state dangerous abortion ban,"[('ban', [7]), ('freedom', [7]), ('state', [7]), ('today', [7]), ('action', [7]), ('clear', [7]), ('taking', [7]), ('day', [7]), ('start', [7]), ('important', [7]), ('michigan', [7]), ('protect', [7]), ('heard', [7]), ('abortion', [7]), ('voice', [7]), ('speak', [7]), ('dangerous', [7]), ('repeal', [7]), ('signing', [7]), ('reproductive', [7]), ('michigander', [7])]","[('ban', ['Abortion/rights/guns']), ('freedom', ['Abortion/rights/guns']), ('state', ['Abortion/rights/guns']), ('today', ['Abortion/rights/guns']), ('action', ['Abortion/rights/guns']), ('clear', ['Abortion/rights/guns']), ('taking', ['Abortion/rights/guns']), ('day', ['Abortion/rights/guns']), ('start', ['Abortion/rights/guns']), ('important', ['Abortion/rights/guns']), ('michigan', ['Abortion/rights/guns']), ('protect', ['Abortion/rights/guns']), ('heard', ['Abortion/rights/guns']), ('abortion', ['Abortion/rights/guns']), ('voice', ['Abortion/rights/guns']), ('speak', ['Abortion/rights/guns']), ('dangerous', ['Abortion/rights/guns']), ('repeal', ['Abortion/rights/guns']), ('signing', ['Abortion/rights/guns']), ('reproductive', ['Abortion/rights/guns']), ('michigander', ['Abortion/rights/guns'])]"
SenatorBaldwin,2023-04-05 23:20:03+00:00,7,Abortion/rights/guns,0.85402656,positive,0.9840346574783324,joy,0.9155640006065368,8.0,Infrastructure/job/energy,0.020873243,"Congrats to these back-to-back national champs! You made Wisconsin proud, @UWOGymnastics! https://t.co/gfUMPA6dyk",congrats national champ wisconsin proud,"[('national', [7]), ('proud', [7]), ('wisconsin', [7]), ('champ', [7]), ('congrats', [7])]","[('national', ['Abortion/rights/guns']), ('proud', ['Abortion/rights/guns']), ('wisconsin', ['Abortion/rights/guns']), ('champ', ['Abortion/rights/guns']), ('congrats', ['Abortion/rights/guns'])]"
KamalaHarris,2023-04-05 23:21:26+00:00,7,Abortion/rights/guns,0.551599,positive,0.8017223477363586,optimism,0.8841347098350525,6.0,Election/debate,0.3236919,"RT @Last night, Wisconsinites went to the polls and stood up for abortion rights. This reaffirms what we already know: The majority of Americans stand for reproductive freedom. We are not giving up this fight – and we will win.",night wisconsinite went poll stood abortion right reaffirms know majority american stand reproductive freedom giving fight win,"[('american', [7, 6]), ('freedom', [7, 6]), ('know', [7, 6]), ('went', [6, 8]), ('right', [7, 6]), ('giving', [6, 7]), ('fight', [7, 6]), ('night', [6, 8]), ('win', [6, 7]), ('poll', [6, 7]), ('stand', [7, 6]), ('abortion', [7, 6]), ('stood', [7, 6]), ('majority', [7, 6]), ('reproductive', [7]), ('wisconsinite', [7, 8]), ('reaffirms', [8])]","[('american', ['Abortion/rights/guns', 'Election/debate']), ('freedom', ['Abortion/rights/guns', 'Election/debate']), ('know', ['Abortion/rights/guns', 'Election/debate']), ('went', ['Election/debate', 'Infrastructure/job/energy']), ('right', ['Abortion/rights/guns', 'Election/debate']), ('giving', ['Election/debate', 'Abortion/rights/guns']), ('fight', ['Abortion/rights/guns', 'Election/debate']), ('night', ['Election/debate', 'Infrastructure/job/energy']), ('win', ['Election/debate', 'Abortion/rights/guns']), ('poll', ['Election/debate', 'Abortion/rights/guns']), ('stand', ['Abortion/rights/guns', 'Election/debate']), ('abortion', ['Abortion/rights/guns', 'Election/debate']), ('stood', ['Abortion/rights/guns', 'Election/debate']), ('majority', ['Abortion/rights/guns', 'Election/debate']), ('reproductive', ['Abortion/rights/guns']), ('wisconsinite', ['Abortion/rights/guns', 'Infrastructure/job/energy']), ('reaffirms', ['Infrastructure/job/energy'])]"
VP,2023-04-06 02:30:00+00:00,7,Abortion/rights/guns,0.57325506,positive,0.967539608478546,optimism,0.4972255527973175,1.0,American/economics/health,0.28363204,"Today, we celebrate progress in the fight for reproductive rights across the country. Thank you to leaders in Michigan for repealing the state’s 1931 abortion ban and in New Mexico for ensuring continued protections for patients and providers.",today celebrate progress fight reproductive right country thank leader michigan repealing state abortion ban mexico ensuring continued protection patient provider,"[('ban', [7, 1]), ('state', [7, 1]), ('today', [7, 1]), ('country', [7, 1]), ('right', [7, 1]), ('fight', [7, 1]), ('michigan', [7, 1]), ('celebrate', [7, 5]), ('leader', [7, 5]), ('abortion', [7, 1]), ('thank', [5, 7]), ('continued', [7, 1]), ('mexico', [5, 1]), ('protection', [7, 1]), ('patient', [1, 7]), ('reproductive', [7]), ('progress', [7, 1]), ('provider', [1]), ('ensuring', [7, 1]), ('repealing', [1])]","[('ban', ['Abortion/rights/guns', 'American/economics/health']), ('state', ['Abortion/rights/guns', 'American/economics/health']), ('today', ['Abortion/rights/guns', 'American/economics/health']), ('country', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('fight', ['Abortion/rights/guns', 'American/economics/health']), ('michigan', ['Abortion/rights/guns', 'American/economics/health']), ('celebrate', ['Abortion/rights/guns', 'Border/community/family']), ('leader', ['Abortion/rights/guns', 'Border/community/family']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('thank', ['Border/community/family', 'Abortion/rights/guns']), ('continued', ['Abortion/rights/guns', 'American/economics/health']), ('mexico', ['Border/community/family', 'American/economics/health']), ('protection', ['Abortion/rights/guns', 'American/economics/health']), ('patient', ['American/economics/health', 'Abortion/rights/guns']), ('reproductive', ['Abortion/rights/guns']), ('progress', ['Abortion/rights/guns', 'American/economics/health']), ('provider', ['American/economics/health']), ('ensuring', ['Abortion/rights/guns', 'American/economics/health']), ('repealing', ['American/economics/health'])]"
KamalaHarris,2023-04-06 13:58:24+00:00,7,Abortion/rights/guns,0.64371586,positive,0.9490440487861632,joy,0.4962198138236999,1.0,American/economics/health,0.3187308,"RT @Today, we celebrate progress in the fight for reproductive rights across the country. Thank you to leaders in Michigan for repealing the state’s 1931 abortion ban and in New Mexico for ensuring continued protections for patients and providers.",celebrate progress fight reproductive right country thank leader michigan repealing state abortion ban mexico ensuring continued protection patient provider,"[('ban', [7, 1]), ('state', [7, 1]), ('country', [7, 1]), ('right', [7, 1]), ('fight', [7, 1]), ('michigan', [7, 1]), ('celebrate', [7, 1]), ('leader', [7, 1]), ('abortion', [7, 1]), ('thank', [7, 1]), ('continued', [7, 1]), ('mexico', [1, 7]), ('protection', [7, 1]), ('patient', [1, 7]), ('reproductive', [7]), ('progress', [7, 1]), ('provider', [1]), ('ensuring', [7, 1]), ('repealing', [1])]","[('ban', ['Abortion/rights/guns', 'American/economics/health']), ('state', ['Abortion/rights/guns', 'American/economics/health']), ('country', ['Abortion/rights/guns', 'American/economics/health']), ('right', ['Abortion/rights/guns', 'American/economics/health']), ('fight', ['Abortion/rights/guns', 'American/economics/health']), ('michigan', ['Abortion/rights/guns', 'American/economics/health']), ('celebrate', ['Abortion/rights/guns', 'American/economics/health']), ('leader', ['Abortion/rights/guns', 'American/economics/health']), ('abortion', ['Abortion/rights/guns', 'American/economics/health']), ('thank', ['Abortion/rights/guns', 'American/economics/health']), ('continued', ['Abortion/rights/guns', 'American/economics/health']), ('mexico', ['American/economics/health', 'Abortion/rights/guns']), ('protection', ['Abortion/rights/guns', 'American/economics/health']), ('patient', ['American/economics/health', 'Abortion/rights/guns']), ('reproductive', ['Abortion/rights/guns']), ('progress', ['Abortion/rights/guns', 'American/economics/health']), ('provider', ['American/economics/health']), ('ensuring', ['Abortion/rights/guns', 'American/economics/health']), ('repealing', ['American/economics/health'])]"
