username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
NateSilver538,2023-05-05 00:06:19+00:00,4,Republicans vs democrats,0.48370475,negative,0.7709557414054871,"{'negative': 0.7709557414054871, 'neutral': 0.19524618983268738, 'positive': 0.03379809856414795}",anger,0.498570829629898,"{'anger': 0.49857082962989807, 'disgust': 0.3169436752796173, 'sadness': 0.05413927882909775, 'joy': 0.05030227079987526, 'optimism': 0.036372363567352295, 'anticipation': 0.020641565322875977, 'pessimism': 0.014704032801091671, 'surprise': 0.004295066464692354, 'trust': 0.0018883122829720378, 'fear': 0.0011324468068778515, 'love': 0.0010100892977789044}",2.0,War,0.33719474,"This will get me canceled but the For You tab went from evil to OK? It was always effective at serving up content I found ""engaging"" but often in a negative, blood-boiling way. Now it overweights poker, NBA &amp; people I have a good rapport with which is kinda what I secretly want.",canceled tab went evil  effective serving content found engaging negative blood boiling way overweight poker nba people good rapport kind secretly want,"[('serving', [2, 4]), ('way', [4, 2]), ('went', [4, 2]), ('people', [2, 4]), ('good', [4, 2]), ('want', [4, 2]), ('evil', [2]), ('secretly', [4]), ('content', [4]), ('found', [4, 2]), ('blood', [2, 4]), ('kind', [2, 4]), ('engaging', [2]), ('overweight', [3]), ('negative', [4, 2]), ('canceled', [4]), ('nba', [3]), ('effective', [4]), ('tab', [2]), ('poker', [7]), ('boiling', [4]), ('rapport', [2, 4])]","[('serving', ['War', 'Republicans vs democrats']), ('way', ['Republicans vs democrats', 'War']), ('went', ['Republicans vs democrats', 'War']), ('people', ['War', 'Republicans vs democrats']), ('good', ['Republicans vs democrats', 'War']), ('want', ['Republicans vs democrats', 'War']), ('evil', ['War']), ('secretly', ['Republicans vs democrats']), ('content', ['Republicans vs democrats']), ('found', ['Republicans vs democrats', 'War']), ('blood', ['War', 'Republicans vs democrats']), ('kind', ['War', 'Republicans vs democrats']), ('engaging', ['War']), ('overweight', ['News/radio/livestream']), ('negative', ['Republicans vs democrats', 'War']), ('canceled', ['Republicans vs democrats']), ('nba', ['News/radio/livestream']), ('effective', ['Republicans vs democrats']), ('tab', ['War']), ('poker', ['Abortion/rights/guns']), ('boiling', ['Republicans vs democrats']), ('rapport', ['War', 'Republicans vs democrats'])]"
laurenboebert,2023-05-05 00:32:01+00:00,4,Republicans vs democrats,0.48042113,negative,0.9283269047737122,"{'negative': 0.9283269047737122, 'neutral': 0.06369403004646301, 'positive': 0.007979098707437515}",anger,0.4189085364341736,"{'anger': 0.4189085364341736, 'disgust': 0.41805776953697205, 'sadness': 0.11806249618530273, 'pessimism': 0.024662034586071968, 'fear': 0.014880788512527943, 'anticipation': 0.0021299212239682674, 'optimism': 0.001713519566692412, 'surprise': 0.0008113131625577807, 'trust': 0.00037324163713492453, 'joy': 0.0002447262522764504, 'love': 0.00015562349290121347}",1.0,American/economics/health,0.47539303,"The Fed told us the worst was over with the bank crashes and yet another bank just went down. If this administration doesn’t get serious about our economy, the world of hurt that is going to come our way will be far beyond anything we’ve seen before!",fed told worst bank crash bank went administration economy world hurt going come way far seen,"[('come', [4, 1]), ('seen', [4, 1]), ('way', [1, 4]), ('world', [1, 4]), ('bank', [4, 1]), ('went', [4, 1]), ('administration', [1, 4]), ('going', [4, 1]), ('told', [4, 1]), ('hurt', [1, 4]), ('far', [4, 1]), ('worst', [4, 1]), ('crash', [1, 4]), ('economy', [1, 4]), ('fed', [1, 4])]","[('come', ['Republicans vs democrats', 'American/economics/health']), ('seen', ['Republicans vs democrats', 'American/economics/health']), ('way', ['American/economics/health', 'Republicans vs democrats']), ('world', ['American/economics/health', 'Republicans vs democrats']), ('bank', ['Republicans vs democrats', 'American/economics/health']), ('went', ['Republicans vs democrats', 'American/economics/health']), ('administration', ['American/economics/health', 'Republicans vs democrats']), ('going', ['Republicans vs democrats', 'American/economics/health']), ('told', ['Republicans vs democrats', 'American/economics/health']), ('hurt', ['American/economics/health', 'Republicans vs democrats']), ('far', ['Republicans vs democrats', 'American/economics/health']), ('worst', ['Republicans vs democrats', 'American/economics/health']), ('crash', ['American/economics/health', 'Republicans vs democrats']), ('economy', ['American/economics/health', 'Republicans vs democrats']), ('fed', ['American/economics/health', 'Republicans vs democrats'])]"
HistoryBoomer,2023-05-05 04:52:07+00:00,4,Republicans vs democrats,0.9036014,positive,0.8466435074806213,"{'positive': 0.8466435074806213, 'neutral': 0.13945919275283813, 'negative': 0.013897397555410862}",optimism,0.4827454090118408,"{'optimism': 0.4827454090118408, 'joy': 0.4163251221179962, 'anger': 0.04684444144368172, 'anticipation': 0.02586233988404274, 'disgust': 0.012077933177351952, 'trust': 0.009046031162142754, 'surprise': 0.0025621510576456785, 'love': 0.001893002656288445, 'sadness': 0.001017742557451129, 'pessimism': 0.0009356518276035786, 'fear': 0.0006901511806063354}",1.0,American/economics/health,0.06357283,"Teaching, I found this article on ""What's Woke"" very helpful. It agreed ""woke"" is abused by some conservatives but still said the new political approach differs from Obama-style liberalism. Cohn's sympathetic description resonated with my ""woker"" students. https://t.co/Oc5ymOsl7S https://t.co/NpJlTGK5qD",teaching found article woke helpful agreed woke abused conservative said political approach differs obama style liberalism cohn  sympathetic description resonated woker student,"[('said', [4, 1]), ('political', [4, 1]), ('abused', [4]), ('student', [1]), ('woke', [4, 1]), ('obama', [4]), ('found', [4]), ('conservative', [4]), ('description', [4]), ('article', [4]), ('agreed', [4, 1]), ('approach', [4, 1]), ('teaching', [4]), ('helpful', [4, 1]), ('cohn', [4]), ('differs', [4]), ('liberalism', [4]), ('resonated', [4]), ('style', [4, 1]), ('sympathetic', [4]), ('woker', [4])]","[('said', ['Republicans vs democrats', 'American/economics/health']), ('political', ['Republicans vs democrats', 'American/economics/health']), ('abused', ['Republicans vs democrats']), ('student', ['American/economics/health']), ('woke', ['Republicans vs democrats', 'American/economics/health']), ('obama', ['Republicans vs democrats']), ('found', ['Republicans vs democrats']), ('conservative', ['Republicans vs democrats']), ('description', ['Republicans vs democrats']), ('article', ['Republicans vs democrats']), ('agreed', ['Republicans vs democrats', 'American/economics/health']), ('approach', ['Republicans vs democrats', 'American/economics/health']), ('teaching', ['Republicans vs democrats']), ('helpful', ['Republicans vs democrats', 'American/economics/health']), ('cohn', ['Republicans vs democrats']), ('differs', ['Republicans vs democrats']), ('liberalism', ['Republicans vs democrats']), ('resonated', ['Republicans vs democrats']), ('style', ['Republicans vs democrats', 'American/economics/health']), ('sympathetic', ['Republicans vs democrats']), ('woker', ['Republicans vs democrats'])]"
jamesrhenson,2023-05-05 06:07:05+00:00,4,Republicans vs democrats,0.43815175,neutral,0.8234521150588989,"{'neutral': 0.8234521150588989, 'negative': 0.15759199857711792, 'positive': 0.018955864012241364}",anticipation,0.4740526974201202,"{'anticipation': 0.47405269742012024, 'disgust': 0.11827757954597473, 'anger': 0.11092539131641388, 'joy': 0.08952208608388901, 'surprise': 0.05603460595011711, 'fear': 0.04929327964782715, 'optimism': 0.03345352038741112, 'sadness': 0.025555908679962158, 'pessimism': 0.019804025068879128, 'trust': 0.016925834119319916, 'love': 0.006155088078230619}",7.0,Abortion/rights/guns,0.366543,"“One of the previously unreported subpoenas to the Trump Organization sought records pertaining to Mr. Trump’s dealings with a Saudi-backed professional golf venture known as LIV Golf, which is holding tournaments at some of Mr. Trump’s golf resorts.” https://t.co/OWFhvwa1cC",previously unreported subpoena trump organization sought record pertaining  trump dealing saudi backed professional golf venture known liv golf holding tournament  trump golf resort,"[('backed', [4, 7]), ('record', [4, 7]), ('trump', [4, 6]), ('organization', [4, 6]), ('holding', [4, 7]), ('dealing', [4]), ('sought', [6]), ('subpoena', [4]), ('known', [4, 7]), ('golf', [7]), ('pertaining', [2, 7]), ('previously', [4, 7]), ('venture', [8]), ('saudi', [7, 4]), ('professional', [4, 7]), ('resort', [7, 4]), ('tournament', [7, 6]), ('liv', [7]), ('unreported', [7])]","[('backed', ['Republicans vs democrats', 'Abortion/rights/guns']), ('record', ['Republicans vs democrats', 'Abortion/rights/guns']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('organization', ['Republicans vs democrats', 'Election/debate']), ('holding', ['Republicans vs democrats', 'Abortion/rights/guns']), ('dealing', ['Republicans vs democrats']), ('sought', ['Election/debate']), ('subpoena', ['Republicans vs democrats']), ('known', ['Republicans vs democrats', 'Abortion/rights/guns']), ('golf', ['Abortion/rights/guns']), ('pertaining', ['War', 'Abortion/rights/guns']), ('previously', ['Republicans vs democrats', 'Abortion/rights/guns']), ('venture', ['Infrastructure/job/energy']), ('saudi', ['Abortion/rights/guns', 'Republicans vs democrats']), ('professional', ['Republicans vs democrats', 'Abortion/rights/guns']), ('resort', ['Abortion/rights/guns', 'Republicans vs democrats']), ('tournament', ['Abortion/rights/guns', 'Election/debate']), ('liv', ['Abortion/rights/guns']), ('unreported', ['Abortion/rights/guns'])]"
AP,2023-05-05 10:00:12+00:00,4,Republicans vs democrats,0.591302,neutral,0.6245681047439575,"{'neutral': 0.6245681047439575, 'negative': 0.3090403378009796, 'positive': 0.06639156490564346}",disgust,0.2509572207927704,"{'disgust': 0.2509572207927704, 'anticipation': 0.24306604266166687, 'anger': 0.1833454817533493, 'fear': 0.16863498091697693, 'pessimism': 0.05018230900168419, 'sadness': 0.03902150318026543, 'optimism': 0.030287208035588264, 'surprise': 0.019636280834674835, 'trust': 0.008403239771723747, 'joy': 0.005539248697459698, 'love': 0.0009264674736186862}",5.0,Border/community/family,0.19900681,Donald Trump has survived many scandals that other politicians would not. E. Jean Carroll's allegations that he raped her decades ago are a test of whether that's still true as he seeks a return to the White House in 2024. https://t.co/f8UUd2zMlk,donald trump survived scandal politician  jean carroll  allegation raped decade ago test true seek return white house,"[('decade', [4, 5]), ('test', [4, 5]), ('house', [4, 5]), ('donald', [4, 6]), ('trump', [4, 6]), ('ago', [5, 4]), ('politician', [4, 7]), ('white', [4, 5]), ('seek', [4, 5]), ('jean', [5]), ('return', [4, 5]), ('true', [4, 5]), ('allegation', [4]), ('raped', [5]), ('scandal', [4]), ('carroll', [6]), ('survived', [7])]","[('decade', ['Republicans vs democrats', 'Border/community/family']), ('test', ['Republicans vs democrats', 'Border/community/family']), ('house', ['Republicans vs democrats', 'Border/community/family']), ('donald', ['Republicans vs democrats', 'Election/debate']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('ago', ['Border/community/family', 'Republicans vs democrats']), ('politician', ['Republicans vs democrats', 'Abortion/rights/guns']), ('white', ['Republicans vs democrats', 'Border/community/family']), ('seek', ['Republicans vs democrats', 'Border/community/family']), ('jean', ['Border/community/family']), ('return', ['Republicans vs democrats', 'Border/community/family']), ('true', ['Republicans vs democrats', 'Border/community/family']), ('allegation', ['Republicans vs democrats']), ('raped', ['Border/community/family']), ('scandal', ['Republicans vs democrats']), ('carroll', ['Election/debate']), ('survived', ['Abortion/rights/guns'])]"
AP_Politics,2023-05-05 11:49:06+00:00,4,Republicans vs democrats,0.55101043,neutral,0.6520234942436218,"{'neutral': 0.6520234942436218, 'negative': 0.29172608256340027, 'positive': 0.0562504306435585}",anticipation,0.3662111461162567,"{'anticipation': 0.3662111461162567, 'fear': 0.18107137084007263, 'disgust': 0.16444262862205505, 'anger': 0.11537357419729233, 'pessimism': 0.05398975685238838, 'optimism': 0.04395882040262222, 'sadness': 0.03592367097735405, 'surprise': 0.020141856744885445, 'trust': 0.01209623459726572, 'joy': 0.005763269029557705, 'love': 0.0010277042165398598}",5.0,Border/community/family,0.22143994,RT @Donald Trump has survived many scandals that other politicians would not. E. Jean Carroll's allegations that he raped her decades ago are a test of whether that's still true as he seeks a return to the White House in 2024. https://t.co/f8UUd2zMlk,trump survived scandal politician  jean carroll  allegation raped decade ago test true seek return white house,"[('decade', [4, 5]), ('test', [4, 5]), ('house', [4, 5]), ('trump', [4, 6]), ('ago', [5, 4]), ('politician', [4, 7]), ('white', [4, 5]), ('seek', [4, 5]), ('jean', [5]), ('return', [4, 5]), ('true', [4, 5]), ('allegation', [4]), ('raped', [5]), ('scandal', [4]), ('carroll', [6]), ('survived', [7])]","[('decade', ['Republicans vs democrats', 'Border/community/family']), ('test', ['Republicans vs democrats', 'Border/community/family']), ('house', ['Republicans vs democrats', 'Border/community/family']), ('trump', ['Republicans vs democrats', 'Election/debate']), ('ago', ['Border/community/family', 'Republicans vs democrats']), ('politician', ['Republicans vs democrats', 'Abortion/rights/guns']), ('white', ['Republicans vs democrats', 'Border/community/family']), ('seek', ['Republicans vs democrats', 'Border/community/family']), ('jean', ['Border/community/family']), ('return', ['Republicans vs democrats', 'Border/community/family']), ('true', ['Republicans vs democrats', 'Border/community/family']), ('allegation', ['Republicans vs democrats']), ('raped', ['Border/community/family']), ('scandal', ['Republicans vs democrats']), ('carroll', ['Election/debate']), ('survived', ['Abortion/rights/guns'])]"
JohnDelaney,2023-05-05 13:31:56+00:00,4,Republicans vs democrats,0.53288543,negative,0.8196073174476624,"{'negative': 0.8196073174476624, 'neutral': 0.1720665842294693, 'positive': 0.008326146751642227}",disgust,0.4853864014148712,"{'disgust': 0.4853864014148712, 'anger': 0.36717286705970764, 'fear': 0.08334492892026901, 'sadness': 0.04146458953619003, 'pessimism': 0.015875255689024925, 'anticipation': 0.003515929216518998, 'surprise': 0.0016632023034617305, 'optimism': 0.0009003744344227016, 'trust': 0.0003974968858528882, 'joy': 0.0001605822762940079, 'love': 0.00011836970952572301}",8.0,Infrastructure/job/energy,0.32463124,"There is very little question that certain market participants and media players are, in fact, manipulating bank stocks to damage otherwise healthy banks. This has ramifications for the system and our economy. The gov't is weak in its response to date https://t.co/FWOnRiVHEN",little question certain market participant medium player fact manipulating bank stock damage healthy bank ramification system economy gov  weak response date,"[('bank', [4, 8]), ('medium', [4]), ('response', [4, 8]), ('question', [4, 7]), ('damage', [8, 4]), ('system', [4, 8]), ('stock', [8]), ('fact', [4]), ('date', [4, 8]), ('player', [4, 7]), ('little', [4]), ('gov', [4, 7]), ('certain', [4]), ('economy', [8, 4]), ('market', [8, 7]), ('weak', [4]), ('healthy', [8, 4]), ('ramification', [8]), ('participant', [7]), ('manipulating', [7])]","[('bank', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('medium', ['Republicans vs democrats']), ('response', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('question', ['Republicans vs democrats', 'Abortion/rights/guns']), ('damage', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('system', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('stock', ['Infrastructure/job/energy']), ('fact', ['Republicans vs democrats']), ('date', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('player', ['Republicans vs democrats', 'Abortion/rights/guns']), ('little', ['Republicans vs democrats']), ('gov', ['Republicans vs democrats', 'Abortion/rights/guns']), ('certain', ['Republicans vs democrats']), ('economy', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('market', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('weak', ['Republicans vs democrats']), ('healthy', ['Infrastructure/job/energy', 'Republicans vs democrats']), ('ramification', ['Infrastructure/job/energy']), ('participant', ['Abortion/rights/guns']), ('manipulating', ['Abortion/rights/guns'])]"
SenatorTimScott,2023-05-05 14:00:03+00:00,4,Republicans vs democrats,0.4884446,negative,0.8928154110908508,"{'negative': 0.8928154110908508, 'neutral': 0.09838884323835373, 'positive': 0.00879574753344059}",disgust,0.4929750263690948,"{'disgust': 0.49297502636909485, 'anger': 0.4626222848892212, 'fear': 0.023950254544615746, 'sadness': 0.015657249838113785, 'pessimism': 0.0030799717642366886, 'anticipation': 0.0006203459342941642, 'surprise': 0.0005594180547632277, 'optimism': 0.00021947987261228263, 'trust': 0.00012497430725488812, 'joy': 0.00010490473505342379, 'love': 8.610937220510095e-05}",1.0,American/economics/health,0.32634327,"Recent bank failures will cost Americans billions of dollars. I'm demanding accountability and transparency from all entities responsible for recent bank failures, including bank executives, negligent regulators, &amp; the fiscally irresponsible Biden administration. https://t.co/ZSoyjhhx2J",recent bank failure cost american billion dollar demanding accountability transparency entity responsible recent bank failure including bank executive negligent regulator fiscally irresponsible biden administration,"[('american', [1, 4]), ('biden', [4, 1]), ('bank', [4, 8]), ('administration', [1, 4]), ('failure', [4, 1]), ('billion', [1, 8]), ('demanding', [4, 1]), ('cost', [1, 8]), ('dollar', [1, 4]), ('including', [1, 4]), ('recent', [4, 1]), ('executive', [4, 1]), ('accountability', [4, 1]), ('responsible', [1, 4]), ('entity', [4, 8]), ('transparency', [4, 1]), ('irresponsible', [1, 8]), ('fiscally', [8]), ('regulator', [4, 8]), ('negligent', [4])]","[('american', ['American/economics/health', 'Republicans vs democrats']), ('biden', ['Republicans vs democrats', 'American/economics/health']), ('bank', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('administration', ['American/economics/health', 'Republicans vs democrats']), ('failure', ['Republicans vs democrats', 'American/economics/health']), ('billion', ['American/economics/health', 'Infrastructure/job/energy']), ('demanding', ['Republicans vs democrats', 'American/economics/health']), ('cost', ['American/economics/health', 'Infrastructure/job/energy']), ('dollar', ['American/economics/health', 'Republicans vs democrats']), ('including', ['American/economics/health', 'Republicans vs democrats']), ('recent', ['Republicans vs democrats', 'American/economics/health']), ('executive', ['Republicans vs democrats', 'American/economics/health']), ('accountability', ['Republicans vs democrats', 'American/economics/health']), ('responsible', ['American/economics/health', 'Republicans vs democrats']), ('entity', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('transparency', ['Republicans vs democrats', 'American/economics/health']), ('irresponsible', ['American/economics/health', 'Infrastructure/job/energy']), ('fiscally', ['Infrastructure/job/energy']), ('regulator', ['Republicans vs democrats', 'Infrastructure/job/energy']), ('negligent', ['Republicans vs democrats'])]"
Nate_Cohn,2023-05-05 14:33:32+00:00,4,Republicans vs democrats,0.8981318,positive,0.8409842848777771,"{'positive': 0.8409842848777771, 'neutral': 0.14580851793289185, 'negative': 0.013207117095589638}",optimism,0.5463607907295227,"{'optimism': 0.5463607907295227, 'joy': 0.33870118856430054, 'anger': 0.04680667072534561, 'anticipation': 0.03653948754072189, 'disgust': 0.01215357705950737, 'trust': 0.011596057564020157, 'surprise': 0.002995446091517806, 'love': 0.0018579914467409253, 'pessimism': 0.0011262240586802363, 'sadness': 0.001056508393958211, 'fear': 0.0008060520049184561}",1.0,American/economics/health,0.06755206,"RT @Teaching, I found this article on ""What's Woke"" very helpful. It agreed ""woke"" is abused by some conservatives but still said the new political approach differs from Obama-style liberalism. Cohn's sympathetic description resonated with my ""woker"" students. https://t.co/Oc5ymOsl7S https://t.co/NpJlTGK5qD",found article woke helpful agreed woke abused conservative said political approach differs obama style liberalism cohn  sympathetic description resonated woker student,"[('said', [4, 1]), ('political', [4, 1]), ('abused', [4]), ('student', [1]), ('woke', [4, 1]), ('obama', [4]), ('found', [4]), ('conservative', [4]), ('description', [4]), ('article', [4]), ('agreed', [4, 1]), ('approach', [4, 1]), ('helpful', [4, 1]), ('cohn', [4]), ('differs', [4]), ('liberalism', [4]), ('resonated', [4]), ('style', [4, 1]), ('sympathetic', [4]), ('woker', [4])]","[('said', ['Republicans vs democrats', 'American/economics/health']), ('political', ['Republicans vs democrats', 'American/economics/health']), ('abused', ['Republicans vs democrats']), ('student', ['American/economics/health']), ('woke', ['Republicans vs democrats', 'American/economics/health']), ('obama', ['Republicans vs democrats']), ('found', ['Republicans vs democrats']), ('conservative', ['Republicans vs democrats']), ('description', ['Republicans vs democrats']), ('article', ['Republicans vs democrats']), ('agreed', ['Republicans vs democrats', 'American/economics/health']), ('approach', ['Republicans vs democrats', 'American/economics/health']), ('helpful', ['Republicans vs democrats', 'American/economics/health']), ('cohn', ['Republicans vs democrats']), ('differs', ['Republicans vs democrats']), ('liberalism', ['Republicans vs democrats']), ('resonated', ['Republicans vs democrats']), ('style', ['Republicans vs democrats', 'American/economics/health']), ('sympathetic', ['Republicans vs democrats']), ('woker', ['Republicans vs democrats'])]"
amyewalter,2023-05-05 14:45:01+00:00,4,Republicans vs democrats,0.73299706,neutral,0.6129872798919678,"{'neutral': 0.6129872798919678, 'positive': 0.35494545102119446, 'negative': 0.03206729143857956}",anticipation,0.7364897131919861,"{'anticipation': 0.7364897131919861, 'optimism': 0.12714168429374695, 'joy': 0.03396616131067276, 'trust': 0.03003140725195408, 'surprise': 0.021069515496492386, 'anger': 0.020143477246165276, 'disgust': 0.01700432598590851, 'pessimism': 0.0057015870697796345, 'fear': 0.004230314865708351, 'sadness': 0.002767892787232995, 'love': 0.00145388871897012}",2.0,War,0.19873215,"I’m a campaign person, not a Congress person, but seems to me that there’s a pretty clear way for both McCarthy and Biden to get a W here as @JakeSherman and @bresreports suggest.",campaign person congress person pretty clear way mccarthy biden  suggest,"[('biden', [4, 2]), ('way', [4, 2]), ('person', [4, 2]), ('clear', [4, 2]), ('congress', [4, 2]), ('campaign', [4, 2]), ('mccarthy', [4, 2]), ('suggest', [2]), ('pretty', [4, 2])]","[('biden', ['Republicans vs democrats', 'War']), ('way', ['Republicans vs democrats', 'War']), ('person', ['Republicans vs democrats', 'War']), ('clear', ['Republicans vs democrats', 'War']), ('congress', ['Republicans vs democrats', 'War']), ('campaign', ['Republicans vs democrats', 'War']), ('mccarthy', ['Republicans vs democrats', 'War']), ('suggest', ['War']), ('pretty', ['Republicans vs democrats', 'War'])]"
